result-com__title,result-com__title href,result-com__title 2,result-com__title 3,result-com__thumb href,result-com__thumb src,result-com__info,result-com__date,result-com__info 2,result-com__info 3
这是怀了嘛？本该是月初来月经，至今未来，月中左右乳房胀,http://q.mama.cn/topic/67601855?so_param=5o6l55S35a6dfGxwcG9zdF82NzYwMTg1NXw0MnwxNXw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67601855?so_param=5o6l55S35a6dfGxwcG9zdF82NzYwMTg1NXw0MnwxNXw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/08/27/75353b5173674bd39f6c9e843633b2cf.HEIC,这是怀了嘛？本该是月初来月经，至今未来，月中左右乳房胀痛一周左右，现在不疼了，今天想着试试的心态，测试一下，显示是这个，这是怀了嘛，好忐忑，打字手在发抖,2020-10-17,,
去年去三甲医院检查 挂生殖科 医生说我有多囊 也没太在,http://q.mama.cn/topic/67552525?so_param=5o6l55S35a6dfGxwcG9zdF82NzU1MjUyNXw0M3wxfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/67552525?so_param=5o6l55S35a6dfGxwcG9zdF82NzU1MjUyNXw0M3wxfDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/08/22/f17f88e553914ec4be26cb8c59ce4017.HEIC,去年去三甲医院检查 挂生殖科 医生说我有多囊 也没太在意 一年多也没怀孕 昨天去了私人医院 妇产医院 说我只是炎症 一直没怀 我跟我老公都有点小问题 明天去检测卵泡 医生说成熟了打一针排卵针 希望这个月可以好运,2020-08-27,,
这两天，天天长在APP上面了这两天，天天神神叨叨的，不,http://q.mama.cn/topic/57081667?so_param=5o6l55S35a6dfGxwcG9zdF81NzA4MTY2N3w0M3wyfDk1bzZsNWFXOTVhMlY=,,,,,这两天，天天长在APP上面了这两天，天天神神叨叨的，不是去厕所玩尿测试纸，就是总在意念和白板之间徘徊，然后每天都长在APP上，各种评论，各种好孕，越看越闹心，越看越心烦，脑瓜子嗡嗡的。有同感的姐妹没,2020-10-27,接,
怀孕多久去医院做第一次检查5月18号最后一次姨妈，3号,http://q.mama.cn/topic/57124154?so_param=5o6l55S35a6dfGxwcG9zdF81NzEyNDE1NHw0M3wzfDk1bzZsNWFXOTVhMlY=,,,,,怀孕多久去医院做第一次检查5月18号最后一次姨妈，3号排卵，4号有安排，15号开始能测出浅浅的双杠，一直在加深，请问确认怀孕后多久，去医院做第一次检查？百度有的说6到8周，这时间怎么算的？从什么时候开始算呢？,2020-10-26,,
13号排卵 从16号开始就一直断断续续在发低烧 头疼牙,http://q.mama.cn/topic/67542884?so_param=5o6l55S35a6dfGxwcG9zdF82NzU0Mjg4NHw0M3w0fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/67542884?so_param=5o6l55S35a6dfGxwcG9zdF82NzU0Mjg4NHw0M3w0fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/08/21/bea0e234de934661a7c262074003b1a3.png,13号排卵 从16号开始就一直断断续续在发低烧 头疼牙疼 腰酸腿软。这两天屁有点多 小腹隐隐痛 胸部一点感觉都没有 就是摸着会比较烫。昨天去医院查血HCG只有1。白细胞明显上升。不知道是不是怀孕了 有同样症状的姐妹吗,2020-09-03,,
撒好孕，的都中，老公前列腺炎，早泄，测到双杠了，孕气,http://q.mama.cn/topic/50183766?so_param=5o6l55S35a6dfGxwcG9zdF81MDE4Mzc2Nnw0M3w1fDk1bzZsNWFXOTVhMlY=,接,,http://q.mama.cn/topic/50183766?so_param=5o6l55S35a6dfGxwcG9zdF81MDE4Mzc2Nnw0M3w1fDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2018/09/13/bad1bdd31b564b7e86131d43bb9e4165_w300X225_w196X147.jpg,撒好孕，的都中，老公前列腺炎，早泄，测到双杠了，孕气传给大家今天早上六点就醒了，老公还没起床，自己偷偷的测了，很快就显示双杠啦，把老公高兴坏了，老公说从今天起我就可以享受太后般的待遇了，哈哈，平时老公对我也很好早就计划备孕了，老公有前列腺炎，而且有时候会早泄，担心有影响就先调理前列腺炎，看别人治疗经验，吃复合蛋白锌套餐调理，吃了六套，最后调理好了8.28号排卵，晚上白带明显多，当晚安排了一次，第,2020-09-11,接,
早上又测了一下，颜色比之前有加深，打算去医院确认一下，,http://q.mama.cn/topic/67462648?so_param=5o6l55S35a6dfGxwcG9zdF82NzQ2MjY0OHw0M3w2fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/67462648?so_param=5o6l55S35a6dfGxwcG9zdF82NzQ2MjY0OHw0M3w2fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/08/13/a1077cf8bad94385a6ed130640635cc7.HEIC,早上又测了一下，颜色比之前有加深，打算去医院确认一下，等我消息希望有好孕️,2020-09-24,,
10.30排卵大家好孕哟?干货分享备孕经验,http://q.mama.cn/topic/55031895?so_param=5o6l55S35a6dfGxwcG9zdF81NTAzMTg5NXw0M3w3fDlNVEF1TXpEbWpwTGxqYlhscEtmbHJyYm1qcVhscGIzbHJaWGxrNTgvNWJteTZMU241WWlHNUxxcjVhU0g1YTJWNTd1UDZhcU0=,接,,http://q.mama.cn/topic/55031895?so_param=5o6l55S35a6dfGxwcG9zdF81NTAzMTg5NXw0M3w3fDlNVEF1TXpEbWpwTGxqYlhscEtmbHJyYm1qcVhscGIzbHJaWGxrNTgvNWJteTZMU241WWlHNUxxcjVhU0g1YTJWNTd1UDZhcU0=,https://image-qzone.mamaquan.mama.cn/upload/2019/11/12/22101d8a66074c1288e2c55cde1e1bee_w300X336_w196X219.jpeg,大家看了很多怎么测试排卵或者一些什么婚前喝豆浆、运动等事项，都非常了解了，这些不...,2020-11-05,,
有点小失落呢……12号的排卵日，在网上买的早孕试纸没到,http://q.mama.cn/topic/54814317?so_param=5o6l55S35a6dfGxwcG9zdF81NDgxNDMxN3w0M3w4fDk1bzZsNWFXOTVhMlY=,,,,,有点小失落呢……12号的排卵日，在网上买的早孕试纸没到货，下班去药店买好鼓起勇气测试了一下，白板，失落的很，还有3天到姨妈期，看着姐妹们报喜的帖子，安慰自己，时间还早，过几天再试试……顺其自然吧，不测了，怕更加失望,2020-10-29,,
有同样情况的吗你们有测出双杠来了，但是这几天上厕所偶尔,http://q.mama.cn/topic/56573634?so_param=5o6l55S35a6dfGxwcG9zdF81NjU3MzYzNHw0M3w5fDk1bzZsNWFXOTVhMlY=,,,,,有同样情况的吗你们有测出双杠来了，但是这几天上厕所偶尔会用纸擦到褐色分泌物吗，已经连续4天这样了，量不是很多，但一天能有个一两次吧，上厕所会擦出少量褐色分泌物来，偶尔会肚子痛，持续时间不长。有遇到过这样情况的吗,2020-11-03,,
不太明显，应该是有了，10月3号来姨妈期，今天才11月,http://q.mama.cn/topic/68454720?so_param=5o6l55S35a6dfGxwcG9zdF82ODQ1NDcyMHw0M3wxMHw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/68454720?so_param=5o6l55S35a6dfGxwcG9zdF82ODQ1NDcyMHw0M3wxMHw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/11/01/5a63880099924a078dafd5577c150d1e.jpeg,不太明显，应该是有了，10月3号来姨妈期，今天才11月1日就测出来了，这几天头好晕，腰好酸，想睡觉，想吐，能吃，都胖了四五斤了，好孕,2020-11-05,接,
怀孕11周加3天去做了一个彩超，因为感觉自己没有吃什么,http://q.mama.cn/topic/67582663?so_param=5o6l55S35a6dfGxwcG9zdF82NzU4MjY2M3w0M3wxMXw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67582663?so_param=5o6l55S35a6dfGxwcG9zdF82NzU4MjY2M3w0M3wxMXw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/08/25/9f8ebe1e2ecb4f36a77448863b8e2e85.jpg,怀孕11周加3天去做了一个彩超，因为感觉自己没有吃什么东西，每天，彩超结果医生都说正常的，马上12周了我再去做NT有没有影响啊，我想要女孩，但他们都说是孩，明年3.12预产期，大牛+小牛，有同一天的吗？,2020-09-24,男,
孕16周，确定是，希望接下来一切检查顺利通过！,http://q.mama.cn/topic/55013737?so_param=5o6l55S35a6dfGxwcG9zdF81NTAxMzczN3w0M3wxMnw5NWEyVk1UYmxrYWp2dkl6bm9hN2xycHJtbUsvbmxMZmxycDN2dkl6bHVJem1uSnZtanFYa3VJdm1uYVhrdUlEbGlJZm1vNERtbjZYcG9icmxpS25wZ0pyb3Y0ZnZ2SUU9,男宝,,,,已经确定了了说下我的反应吧：1.孕20多天胃疼难受，测了一道杠，过了两天...,2020-11-05,男,宝
我太难了 我的心呐7号排卵，按说可以测出来了，前两天测,http://q.mama.cn/topic/55760740?so_param=5o6l55S35a6dfGxwcG9zdF81NTc2MDc0MHw0M3wxM3w5NW82bDVhVzk1YTJW,,,,,我太难了 我的心呐7号排卵，按说可以测出来了，前两天测了下浅浅的印，过两天感觉会加深，可是换了大卫的竟然没有加深反而浅了，我太难了。鼠快来到，不要给我开玩笑。好孕，床好孕，好孕自然就来到，加油！大家新年快乐！,2020-10-30,宝,宝
等了你那么久终于等到你好激动，第一次看见两条杠，难道是,http://q.mama.cn/topic/57233489?so_param=5o6l55S35a6dfGxwcG9zdF81NzIzMzQ4OXw0M3wxNHw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/57233489?so_param=5o6l55S35a6dfGxwcG9zdF81NzIzMzQ4OXw0M3wxNHw5NW82bDVhVzk1YTJW,https://image-qzone.mamaquan.mama.cn/upload/2020/07/07/c8b97fc459894eb1b873d885d1bcaa13_w300X534_w196X348.jpeg,等了你那么久终于等到你好激动，第一次看见两条杠，难道是好孕多了，终于轮到我了。终于熬过了备孕的艰辛阶段，继续熬，加油，传好孕给圈里的姐妹们！,2020-11-05,接,
13号排卵，好孕啦！昨天晚上才测出意念灰，得换着角度,http://q.mama.cn/topic/57113942?so_param=5o6l55S35a6dfGxwcG9zdF81NzExMzk0Mnw0M3wxNXw5NW82bDVhVzk1YTJW,接,,http://q.mama.cn/topic/57113942?so_param=5o6l55S35a6dfGxwcG9zdF81NzExMzk0Mnw0M3wxNXw5NW82bDVhVzk1YTJW,https://image-qzone.mamaquan.mama.cn/upload/2020/06/22/7eb6936502224a9d85f7625e6e64a878_w300X300_w196X196.jpg,13号排卵，好孕啦！昨天晚上才测出意念灰，得换着角度才能看出来，一度怀疑自己眼花，今早秀儿早孕有很浅的红印，浅到手机拍不出来，中午可丽蓝测出好孕！,2020-11-04,接,
备孕7个多月 9号排 眼都看瞎了从19年11月初开始备,http://q.mama.cn/topic/57105008?so_param=5o6l55S35a6dfGxwcG9zdF81NzEwNTAwOHw0NHwxfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/57105008?so_param=5o6l55S35a6dfGxwcG9zdF81NzEwNTAwOHw0NHwxfDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2020/06/21/3cadefba6c254e85aa5e0ddf65e37f80_w300X400_w196X261.jpeg,备孕7个多月 9号排 眼都看瞎了从19年11月初开始备孕 到现在没有怀上 6月9号排 上面一个是昨晚测的白板 这是今天早上测的 貌似有个杠（我现在都自带双杠了）姐妹们快帮我看看到底有没有第二条杠,2020-11-02,,
各位亲亲帮我看看咋回事呢？系统上显示是21号排卵。因为,http://q.mama.cn/topic/68437127?so_param=5o6l55S35a6dfGxwcG9zdF82ODQzNzEyN3w0NHwyfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/68437127?so_param=5o6l55S35a6dfGxwcG9zdF82ODQzNzEyN3w0NHwyfDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/10/30/bda73c96902e45e3b82f7dd0bf5b65f1.png,各位亲亲帮我看看咋回事呢？系统上显示是21号排卵。因为试纸用完了没测，25号开始测的。到今天30号了。咋我感觉双杠越来越红呀？这是咋回事啊？我这个月一直没有白带用怀孕试纸测了下是亮瞎眼的大白板。,2020-11-05,,
传10月好孕，一个中一个！！！~精子活力非常低，接到了大肚子,http://q.mama.cn/topic/68251231?so_param=5o6l55S35a6dfGxwcG9zdF82ODI1MTIzMXw0NHwzfDk1THlnTVREbW5JamxwYjNsclpYdnZJem1qcVhrdUlEa3VLcmt1SzNrdUlEa3VLcnZ2SUh2dklIdnZJRis1N0srNWEyUTVyUzc1WXFiNloyZTViaTQ1TDJPNzd5TTVvNmw1WWl3NUxxRzVhU242SUthNWEyUQ==,接,,http://q.mama.cn/topic/68251231?so_param=5o6l55S35a6dfGxwcG9zdF82ODI1MTIzMXw0NHwzfDk1THlnTVREbW5JamxwYjNsclpYdnZJem1qcVhrdUlEa3VLcmt1SzNrdUlEa3VLcnZ2SUh2dklIdnZJRis1N0srNWEyUTVyUzc1WXFiNloyZTViaTQ1TDJPNzd5TTVvNmw1WWl3NUxxRzVhU242SUthNWEyUQ==,https://qimg.cdnmama.com/lp/2020/10/09/037d1eeeba004431958102ee28c9bec0.jpeg,第一次测到，一脸懵 老公前向运动少，只有百分之十 单侧精索静脉曲张 开车多,2020-11-05,,
姨妈推迟八天前面测了两次，没显示两杠今天早上不敢测试了,http://q.mama.cn/topic/54807191?so_param=5o6l55S35a6dfGxwcG9zdF81NDgwNzE5MXw0NHw0fDk1bzZsNWFXOTVhMlY=,,,,,姨妈推迟八天前面测了两次，没显示两杠今天早上不敢测试了，怕又是一样结果！测的那个东东在妈妈网孕育上买的，才几块钱，是不是不管用哦！我都怀疑了我家开粉管，起早贪黑，是不是也有这个原因导致姨妈不那么准时报道了希望能好孕,2020-10-22,接,
9月7号14号这两天同房了。最近5天总是出现胸部有些痛,http://q.mama.cn/topic/68004395?so_param=5o6l55S35a6dfGxwcG9zdF82ODAwNDM5NXw0NHw1fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/68004395?so_param=5o6l55S35a6dfGxwcG9zdF82ODAwNDM5NXw0NHw1fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/09/21/f7647cb48c8e4462862eb4709ef639af.jpeg,9月7号14号这两天同房了。最近5天总是出现胸部有些痛 也摸不出什么硬块 9月21号下午测试一下 是这个样子的。另一条杠只显示了一点点.请问这算是怀孕了吗？,2020-11-04,,
有没有跟我一样的，一天进来好几次，每次都刷新别人发的帖,http://q.mama.cn/topic/68348409?so_param=5o6l55S35a6dfGxwcG9zdF82ODM0ODQwOXw0NHw2fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/68348409?so_param=5o6l55S35a6dfGxwcG9zdF82ODM0ODQwOXw0NHw2fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/10/19/f9b7965400274fa8b6fcb4d98031fef6.jpg,有没有跟我一样的，一天进来好几次，每次都刷新别人发的帖子，看看有没有同一天排的，看着别人一个个的都怀了，总感觉自己也怀了,2020-11-05,,
麻烦有经验的妈帮我看下，七号排卵，，测的双杠不是很明,http://q.mama.cn/topic/54466043?so_param=5o6l55S35a6dfGxwcG9zdF81NDQ2NjA0M3w0NHw3fDk1bzZsNWFXOTVhMlY=,宝,,,,麻烦有经验的妈帮我看下，七号排卵，，测的双杠不是很明显，而且有减弱的趋势，21去医院检查怀孕，但是hcg血值246说低，让隔天检查看看有没有翻倍，看看是不是正常或者流掉了，好害怕，也不知道什么原因，明天还得去检查血值,2020-10-03,宝,
20号排的姐妹们来好孕啦我5月20号排卵，30号测还,http://q.mama.cn/topic/56939573?so_param=5o6l55S35a6dfGxwcG9zdF81NjkzOTU3M3w0NHw4fDk1bzZsNWFXOTVhMlY=,接,,http://q.mama.cn/topic/56939573?so_param=5o6l55S35a6dfGxwcG9zdF81NjkzOTU3M3w0NHw4fDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2020/06/01/11e8ca14dc0c4fcb8c7cb16b6be7792c_w300X300_w196X196.jpg,20号排的姐妹们来好孕啦我5月20号排卵，30号测还是白板，今早测俩杠，我看有的4月20多号拍的才测出来，我有点蒙圈，怀疑是不是我的试纸出问题了，好怕炸胡，懂得姐妹们帮我看看,2020-11-02,接,
本人末次月经7.19，大姨妈平时都不准，排卵日不知道是,http://q.mama.cn/topic/67457215?so_param=5o6l55S35a6dfGxwcG9zdF82NzQ1NzIxNXw0NHw5fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/67457215?so_param=5o6l55S35a6dfGxwcG9zdF82NzQ1NzIxNXw0NHw5fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/08/12/63bc9faa12ee480c8c12d05b7927b7eb.png,本人末次月经7.19，大姨妈平时都不准，排卵日不知道是哪天，这个月排卵试纸也用了一直测不到强阳，也有特别注意白带，没有拉丝情况。就随便安排了几天，也不知道能不能中奖，有没有已经测出来的姐妹？,2020-09-17,,
末次月经9月29。10月12号排卵期。排卵期后小肚子就,http://q.mama.cn/topic/68452146?so_param=5o6l55S35a6dfGxwcG9zdF82ODQ1MjE0Nnw0NHwxMHw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/68452146?so_param=5o6l55S35a6dfGxwcG9zdF82ODQ1MjE0Nnw0NHwxMHw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/11/01/5cdb9a379c474eb0a74da9c0de503e39.jpg,末次月经9月29。10月12号排卵期。排卵期后小肚子就开始疼。小肚子是隐隐作痛，它不是很疼，中间27号出过一次血，一点点不多。然后小肚子每天还是疼，测出来双杠也不也不很明显。会不会有问题？而且连着三天都没有加深。,2020-11-01,,
一胎女宝，二胎已知,http://q.mama.cn/topic/56296318?so_param=5o6l55S35a6dfGxwcG9zdF81NjI5NjMxOHw0NHwxMXw5NUxpQTZJT081YVd6NWE2ZDc3eU01THFNNklPTzViZXk1NStsNTVTMzVhNmQ=,男宝,,,,一胎顺产，两胎相差一岁七个月，大不到七个半月就断母乳，纯母乳喂养，对配方奶粉过...,2020-11-05,宝,
测出双杠，第二条粉色，肚子有点胀痛，问题大吗？排卵期是,http://q.mama.cn/topic/56602632?so_param=5o6l55S35a6dfGxwcG9zdF81NjYwMjYzMnw0NHwxMnw5NW82bDVhVzk1YTJW,,,,,测出双杠，第二条粉色，肚子有点胀痛，问题大吗？排卵期是11号，20号肚子就不舒服了，从21号就测出浅浅的粉色，然后偶尔有点腹胀痛，这样正常吗？想等试纸加深再去医院检查，但心里有点担心。有没有相同的情况？各位亲,2020-10-29,,
看着大家都显示双杠了，真羡慕姨妈本来3号就应该来的，但,http://q.mama.cn/topic/56477262?so_param=5o6l55S35a6dfGxwcG9zdF81NjQ3NzI2Mnw0NHwxM3w5NW82bDVhVzk1YTJW,,,,,看着大家都显示双杠了，真羡慕姨妈本来3号就应该来的，但是到现在还没来，什么感觉都没有，除了最近比较爱困，以往这个时候应该有来姨妈的感觉（肚子疼等一系列症状），现在真是不知道怎么回事，前几天测了是白板，现在也懒得测了,2020-11-05,,
备孕第二个月，上个月备孕失败，就没抱希望，顺其自然，1,http://q.mama.cn/topic/67675251?so_param=5o6l55S35a6dfGxwcG9zdF82NzY3NTI1MXw0NHwxNHw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67675251?so_param=5o6l55S35a6dfGxwcG9zdF82NzY3NTI1MXw0NHwxNHw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/09/03/78bcfa6d9730458eb79fe0e841431a27.jpeg,备孕第二个月，上个月备孕失败，就没抱希望，顺其自然，1号是来姨妈的日子，今天也没来，抱着试试看的心态测了一下，测了几次都是两条杠，是怀孕了吗,2020-10-18,,
哎，想孩子想疯了一晚上都在做梦，做梦用试纸测怀孕了，可,http://q.mama.cn/topic/56692769?so_param=5o6l55S35a6dfGxwcG9zdF81NjY5Mjc2OXw0NHwxNXw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/56692769?so_param=5o6l55S35a6dfGxwcG9zdF81NjY5Mjc2OXw0NHwxNXw5NW82bDVhVzk1YTJW,https://image-qzone.mamaquan.mama.cn/upload/2020/05/04/a34b01836e4143aeaf6c4dde7d93ccb3_w300X400_w196X261.jpeg,哎，想孩子想疯了一晚上都在做梦，做梦用试纸测怀孕了，可老公却不相信，我就一直测，测的都是双杠可是就是没有人相信，奶奶的，可能是失望太久了吧。还有三四天来例假，刚刚测了一下比脸都白老天爷，你就赐我一个吧，求你了。,2020-11-03,宝,宝
5月21号排卵软件显示21号排卵，当天也有白带拉丝，昨,http://q.mama.cn/topic/56919421?so_param=5o6l55S35a6dfGxwcG9zdF81NjkxOTQyMXw0NXwxfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/56919421?so_param=5o6l55S35a6dfGxwcG9zdF81NjkxOTQyMXw0NXwxfDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2020/05/30/1bc794f0f3bc439c9df54ccdab11608e_w300X400_w196X261.jpeg,5月21号排卵软件显示21号排卵，当天也有白带拉丝，昨天下午发现内裤上有点状血迹，晚上到今晚体温一直处于37.2-37.3，想着会不会是着床了，今晚测了试纸好像有意念灰，大家帮我看看，我怕自带双杠眼。,2020-11-02,,
19日排卵，30日褐色分泌物可能是排卵日不准确吗？因为,http://q.mama.cn/topic/68440424?so_param=5o6l55S35a6dfGxwcG9zdF82ODQ0MDQyNHw0NXwyfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/68440424?so_param=5o6l55S35a6dfGxwcG9zdF82ODQ0MDQyNHw0NXwyfDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/10/30/a2af8597576e455aa3db3a2655f5fbc0.png,19日排卵，30日褐色分泌物可能是排卵日不准确吗？因为没有去医院也没有用排卵试纸只是看了软件显示，今天发现褐色分泌物，如果不是着床的话，就是今天妇科体检那个大夫给我弄破了，肚子疼了一整天，带的腰也好痛希望是着床～,2020-10-30,,
14号，15号排卵试纸强阳，17号转弱，系统显示17号,http://q.mama.cn/topic/68394789?so_param=5o6l55S35a6dfGxwcG9zdF82ODM5NDc4OXw0NXwzfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/68394789?so_param=5o6l55S35a6dfGxwcG9zdF82ODM5NDc4OXw0NXwzfDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/10/25/090013904b55410495dca0166ea37a77.jpeg,14号，15号排卵试纸强阳，17号转弱，系统显示17号排卵，排卵后几天胸部很痛。这个月就安排了如图几次，最近屁多，容易饿，还感冒了！！！早孕试纸一直没印，排卵试纸转红，有没有姐妹一样的,2020-11-03,,
2020年愿有好消息结婚一年了好不容易盼来双杠还给炸糊,http://q.mama.cn/topic/55547218?so_param=5o6l55S35a6dfGxwcG9zdF81NTU0NzIxOHw0NXw0fDk1bzZsNWFXOTVhMlY=,,,,,2020年愿有好消息结婚一年了好不容易盼来双杠还给炸糊了，19年遇到各种不顺和倒霉就和猪一样熬过来，但愿一切的倒霉一切的不顺都扔在19年，2020年一切好运鼠于我，好孕，好运（2020年1月1日7:51）,2020-09-02,接,接
四维顺利通过，看看女宝,http://q.mama.cn/topic/54743329?so_param=5o6l55S35a6dfGxwcG9zdF81NDc0MzMyOXw0NXw1fDk1WnViNTd1MDZhRzY1WWlwNllDYTZMK0g3N3lNNTV5TDU1eUw1NVMzNWE2ZDVhV3o1YTZk,男宝,,http://q.mama.cn/topic/54743329?so_param=5o6l55S35a6dfGxwcG9zdF81NDc0MzMyOXw0NXw1fDk1WnViNTd1MDZhRzY1WWlwNllDYTZMK0g3N3lNNTV5TDU1eUw1NVMzNWE2ZDVhV3o1YTZk,https://image-qzone.mamaquan.mama.cn/upload/2019/10/16/99f77cc40f9a4cfa95ac4ff60a980042_w300X300_w196X196.jpg,今天做的四维，两次通过，单子显示小一周，大夫说没事正常，我们这边做不了四维这个应...,2020-11-05,,
秒红来好孕了10月11号排卵，20号就测出来有一深一,http://q.mama.cn/topic/54851747?so_param=5o6l55S35a6dfGxwcG9zdF81NDg1MTc0N3w0NXw2fDk1bzZsNWFXOTVhMlY=,接,,http://q.mama.cn/topic/54851747?so_param=5o6l55S35a6dfGxwcG9zdF81NDg1MTc0N3w0NXw2fDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2019/10/26/f01ef76e061e486496fba74bca4446d4_w300X300_w196X196.jpg,秒红来好孕了10月11号排卵，20号就测出来有一深一浅，今天26号秒红，都来好孕了,2020-11-05,接,接
9月10日测到强阳，前后几天都安排了，今天测了下就一条,http://q.mama.cn/topic/67990579?so_param=5o6l55S35a6dfGxwcG9zdF82Nzk5MDU3OXw0NXw3fDk1bzZsNWFXOTVhMlY=,,,,,9月10日测到强阳，前后几天都安排了，今天测了下就一条，上个月27号来的月经，有同排的测到了吗，还有希望吗，最近尿频的厉害，每天起夜两次，前几天小腹也不太舒服，不知道是不是自己套症状了,2020-11-04,,
本月宫内好孕，最近腰痛腰酸，还有干呕，头晕的症状，不,http://q.mama.cn/topic/68368579?so_param=5o6l55S35a6dfGxwcG9zdF82ODM2ODU3OXw0NXw4fDk1bzZsNWFXOTVhMlY=,接,,http://q.mama.cn/topic/68368579?so_param=5o6l55S35a6dfGxwcG9zdF82ODM2ODU3OXw0NXw4fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/10/22/207ed4589a4a4899b77e44de1ce995ac.jpg,本月宫内好孕，最近腰痛腰酸，还有干呕，头晕的症状，不知道是不是怀孕的征兆，前几天用早早孕测了没有，这个月姨妈25号来，希望能给我惊喜，最近做梦也梦见怀孕，牛期待你的到来,2020-11-05,接,宝
19号排卵日，连测了2天大白板，明天姨妈日，还有希望吗,http://q.mama.cn/topic/56935000?so_param=5o6l55S35a6dfGxwcG9zdF81NjkzNTAwMHw0NXw5fDk1bzZsNWFXOTVhMlY=,,,,,19号排卵日，连测了2天大白板，明天姨妈日，还有希望吗！！！19号同的房，测了就几天了，什么都没有，感觉没希望了，明天就是姨妈日，不知道还有没有希望！！！！！19号排卵的姐妹们有来报喜给我的正能量的吗！！,2020-11-01,,
四维一次过，健康漂亮女宝宝啦,http://q.mama.cn/topic/54637905?so_param=5o6l55S35a6dfGxwcG9zdF81NDYzNzkwNXw0NXwxMHw5NVp1YjU3dTA1TGlBNXF5aDZMK0g3N3lNNW82bDVZR2w1YnEzNXJ5QzVMcXU1YVd6NWE2ZDVhNmQ1Wldt,接,,http://q.mama.cn/topic/54637905?so_param=5o6l55S35a6dfGxwcG9zdF81NDYzNzkwNXw0NXwxMHw5NVp1YjU3dTA1TGlBNXF5aDZMK0g3N3lNNW82bDVZR2w1YnEzNXJ5QzVMcXU1YVd6NWE2ZDVhNmQ1Wldt,https://image-qzone.mamaquan.mama.cn/upload/2019/10/07/a988d29efb214fe0809c7ebb80dbf5db_w300X300_w196X196.jpg,俩只小手把脸挡的死死的，大夫晃了半天不给面子，急了说了一句真是个不爱拍照的小姑娘...,2020-11-02,,
吃什么可以缓解孕吐呢？昨天测出双杠，昨晚开始就一直孕吐,http://q.mama.cn/topic/56119584?so_param=5o6l55S35a6dfGxwcG9zdF81NjExOTU4NHw0NXwxMXw5NW82bDVhVzk1YTJW,,,,,吃什么可以缓解孕吐呢？昨天测出双杠，昨晚开始就一直孕吐，食之无味，吃什么吐什么那种，好难受一般怀孕后多久才开始孕吐？为什么我感觉自己孕吐特别早呢亲们，我现在特想知道吃什么可以缓解孕吐？知道的请告知，谢谢！,2020-11-02,,
